ocr_word,manual_word,distance,address,Unnamed: 4,manuscript_id,the change,Leitfehler
mīždəm,mīždəm,0,"[{'id': 'Y7.27d', 'index': 1}]",,400.0,,=
mauuaēϑəm,mauuaēϑəm,0,"[{'id': 'Y7.27d', 'index': 2}]",,400.0,,=
fradadāϑā,fradadāϑā,0,"[{'id': 'Y7.27d', 'index': 3}]",,400.0,,=
daēnābiiō,daēnābiiō,0,"[{'id': 'Y7.27d', 'index': 4}, {'id': 'Y7.27d', 'index': 5}]",,400.0,,=
mazdā,mazdā,0,"[{'id': 'Y7.27d', 'index': 6}]",,400.0,,=
ahurā,ahurā,0,"[{'id': 'Y7.27d', 'index': 7}]",,400.0,,=
ahiiā,ahiiā,0,"[{'id': 'Y7.27d', 'index': 8}, {'id': 'Y7.28a', 'index': 0}]",,400.0,,=
huuō,huuō,0,"[{'id': 'Y7.28a', 'index': 1}]",,400.0,,=
nə̄dāidī,dāidī,3,"[{'id': 'Y7.28a', 'index': 2}]",,400.0,"n inserted, ə̄ inserted",?
ahmāicā,aɱāicā,1,"[{'id': 'Y7.28a', 'index': 3}]",,400.0,hm for ɱ,?
ahuiiē,ahuiiē,0,"[{'id': 'Y7.28a', 'index': 5}]",,400.0,,=
manaxᵛiiācā,manax́iiāicā,2,"[{'id': 'Y7.28a', 'index': 6}]",,400.0,"xᵛ for x́, ā for āi",?
tat̰,tat̰,0,"[{'id': 'Y7.28a', 'index': 7}, {'id': 'Y7.28b', 'index': 0}]",,400.0,,=
ahiiā,ahiiā,0,"[{'id': 'Y7.28b', 'index': 1}]",,400.0,,=
yātat̰,yātat̰,0,"[{'id': 'Y7.28b', 'index': 2}]",,400.0,,=
upājamiiāmā,upājamiiāmā,0,"[{'id': 'Y7.28b', 'index': 3}, {'id': 'Y7.28b', 'index': 4}]",,400.0,,=
tauuacā,tauuacā,0,"[{'id': 'Y7.28b', 'index': 5}, {'id': 'Y7.28bF', 'index': 0}]",,400.0,,=
sarəm,sarəm,0,"[{'id': 'Y7.28bF', 'index': 1}]",,400.0,,=
aṣ̌axᵛiiācā,aṣ̌ax́iiācā,1,"[{'id': 'Y7.28bF', 'index': 2}]",,400.0,xᵛ for x́,r-b
vīspāi,vīspāi,0,"[{'id': 'Y7.28bF', 'index': 3}]",,400.0,,=
yā̊ē,yā̊,1,"[{'id': 'Y7.28bF', 'index': 4}]",,400.0,ē inserted,?
ẏaϑā,yaϑā,1,"[{'id': 'Y7.28bF', 'index': 5}, {'id': 'Y7.29YAV', 'index': 0}]",,400.0,ẏ for y,r-b
ahū,ahū,0,"[{'id': 'Y7.29YAV', 'index': 1}]",,400.0,,=
vairiiō,vairiiō,0,"[{'id': 'Y7.29YAV', 'index': 2}]",,400.0,,=
aϑā,aϑā,0,"[{'id': 'Y7.29YAV', 'index': 3}]",,400.0,,=
ratuš,ratuš,0,"[{'id': 'Y7.29YAV', 'index': 4}]",,400.0,,=
aṣ̌āt̰cīt̰,aṣ̌āt̰cīt̰,0,"[{'id': 'Y7.29YAV', 'index': 5}]",,400.0,,=
hacā,hacā,0,"[{'id': 'Y7.29YAV', 'index': 6}]",,400.0,,=
ahunəm,ahunəm,0,"[{'id': 'Y7.29YAV', 'index': 7}, {'id': 'Y7.30a', 'index': 0}, {'id': 'Y7.30a', 'index': 1}]",,400.0,,=
vairīm,vairīm,0,"[{'id': 'Y7.30a', 'index': 2}]",,400.0,,=
ẏazamaide,yazamaide,1,"[{'id': 'Y7.30a', 'index': 3}]",,400.0,ẏ for y,r-b
aršuxδəm,aršuxδəm,0,"[{'id': 'Y7.30a', 'index': 4}]",,400.0,,=
vācim,vācim,0,"[{'id': 'Y7.30a', 'index': 5}, {'id': 'Y7.30a', 'index': 6}]",,400.0,,=
dahmą̇m,daɱąm,2,"[{'id': 'Y7.30b', 'index': 0}]",,400.0,"h for ɱą, ą̇ inserted, m inserted",?
vaŋhīm,vaŋᵛhīm,1,"[{'id': 'Y7.30b', 'index': 1}]",,400.0,ŋ for ŋᵛ,r-b
āfritīm,āfritīm,0,"[{'id': 'Y7.30b', 'index': 2}]",,400.0,,=
uγrəm,uγrəm,0,"[{'id': 'Y7.30b', 'index': 3}]",,400.0,,=
taxməm,taxməm,0,"[{'id': 'Y7.30b', 'index': 4}]",,400.0,,=
dāmōiš,dāmōiš,0,"[{'id': 'Y7.30b', 'index': 5}, {'id': 'Y7.30b', 'index': 6}]",,400.0,,=
upamanəm,upamanəm,0,"[{'id': 'Y7.30b', 'index': 7}]",,400.0,,=
yazatəm,yazatəm,0,"[{'id': 'Y7.30b', 'index': 8}]",,400.0,,=
hauruuata,hauruuata,0,"[{'id': 'Y7.30b', 'index': 9}, {'id': 'Y7.30c', 'index': 0}]",,400.0,,=
amərətāta,amərətāta,0,"[{'id': 'Y7.30c', 'index': 1}]",,400.0,,=
gāuš,gāuš,0,"[{'id': 'Y7.30c', 'index': 2}]",,400.0,,=
huδā̊,hudā̊,1,"[{'id': 'Y7.30c', 'index': 3}]",,400.0,δ for d,r-b
haoməmca,haōməmca,1,"[{'id': 'Y7.30c', 'index': 4}, {'id': 'Y7.30d', 'index': 0}]",,400.0,ao for aō,1
parahaoməmca,parahaōməmca,1,"[{'id': 'Y7.30d', 'index': 1}]",,400.0,ao for aō,1
aēsmą̇sca,aēsmąsca,1,"[{'id': 'Y7.30d', 'index': 2}]",,400.0,ą̇ for ą,1
baoiδīmca,baōiδīmca,1,"[{'id': 'Y7.30d', 'index': 3}]",,400.0,ao for aō,1
frasasti,frasasti,0,"[{'id': 'Y7.30d', 'index': 4}, {'id': 'Y7.30e', 'index': 0}]",,400.0,,=
dahmaiiā̊,daɱāiiā̊,1,"[{'id': 'Y7.30e', 'index': 1}]",,400.0,hmai for ɱāi,?
vaŋhuiiā̊,vaŋhuiiā̊,0,"[{'id': 'Y7.30e', 'index': 2}, {'id': 'Y7.30e', 'index': 3}]",,400.0,,=
āfritōiš,āfritōiš,0,"[{'id': 'Y7.30e', 'index': 4}]",,400.0,,=
ẏeŋ́he,yeŋ́he,1,"[{'id': 'Y7.30e', 'index': 5}, {'id': 'Y7.31YeH', 'index': 0}]",,400.0,ẏ for y,r-b
hātą̇m,hātąm,1,"[{'id': 'Y7.31YeH', 'index': 1}]",,400.0,ą̇ for ą,1
tā̊scā,tā̊scā,0,"[{'id': 'Y7.31YeH', 'index': 2}, {'id': 'Y7.31YeH', 'index': 3}]",,400.0,,=
ẏaϑā,yaϑā,1,"[{'id': 'Y7.31YeH', 'index': 4}, {'id': 'Y8.0WazGr', 'index': 0}]",,400.0,ẏ for y,r-b
ahū,ahū,0,"[{'id': 'Y8.0WazGr', 'index': 1}]",,400.0,,=
vairiiō,vairiiō,0,"[{'id': 'Y8.0WazGr', 'index': 2}]",,400.0,,=
ẏō,yō,1,"[{'id': 'Y8.0WazGr', 'index': 3}]",,400.0,ẏ for y,r-b
zaotā,zaōtā,1,"[{'id': 'Y8.0WazGr', 'index': 4}]",,400.0,ao for aō,1
frāmē,frāmē,0,"[{'id': 'Y8.0WazGr', 'index': 5}, {'id': 'Y8.0WazGr', 'index': 6}]",,400.0,,=
mrūtē,mrūtē,0,"[{'id': 'Y8.0WazGr', 'index': 7}]",,400.0,,=
aϑā,aϑā,0,"[{'id': 'Y8.0WazGr', 'index': 8}, {'id': 'Y8.0WazGrf', 'index': 0}]",,400.0,,=
ratuš,ratuš,0,"[{'id': 'Y8.0WazGrf', 'index': 1}, {'id': 'Y8.0WazGrf', 'index': 2}]",,400.0,,=
mraotū,mraōtū,1,"[{'id': 'Y8.0WazGrf', 'index': 3}]",,400.0,ao for aō,1
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.0WazGrf', 'index': 4}, {'id': 'Y8.1AV', 'index': 0}]",,400.0,,=
vōhū,vohū,1,"[{'id': 'Y8.1AV', 'index': 1}]",,400.0,ō for o,1
vahištəm,vahištəm,0,"[{'id': 'Y8.1AV', 'index': 2}]",,400.0,,=
astī,astī,0,"[{'id': 'Y8.1AV', 'index': 3}]",,400.0,,=
aṣ̌aiia,aṣ̌aiia,0,"[{'id': 'Y8.1AV', 'index': 4}, {'id': 'Y8.2a', 'index': 0}]",,400.0,,=
daδą̇mi,daδąmi,1,"[{'id': 'Y8.2a', 'index': 1}, {'id': 'Y8.2a', 'index': 2}]",,400.0,ą̇ for ą,1
xᵛarəϑəm,xᵛarəϑəm,0,"[{'id': 'Y8.2a', 'index': 3}]",,400.0,,=
miiazdəm,miiazdəm,0,"[{'id': 'Y8.2a', 'index': 4}]",,400.0,,=
hauruuata,hauruuata,0,"[{'id': 'Y8.2a', 'index': 5}]",,400.0,,=
amərətāta,amərətāta,0,"[{'id': 'Y8.2a', 'index': 6}]",,400.0,,=
gāuš,gāuš,0,"[{'id': 'Y8.2a', 'index': 7}]",,400.0,,=
huδā̊,hudā̊,1,"[{'id': 'Y8.2a', 'index': 8}]",,400.0,δ for d,r-b
haoməmca,haōməmca,1,"[{'id': 'Y8.2a', 'index': 9}]",,400.0,ao for aō,1
parahaoməmca,parahaōməmca,1,"[{'id': 'Y8.2a', 'index': 10}]",,400.0,ao for aō,1
aēsmą̇sca,aēsmąsca,1,"[{'id': 'Y8.2a', 'index': 11}]",,400.0,ą̇ for ą,1
baoiδīmca,baōiδīmca,1,"[{'id': 'Y8.2a', 'index': 12}]",,400.0,ao for aō,1
frasasta,frasasti,1,"[{'id': 'Y8.2a', 'index': 13}, {'id': 'Y8.2b', 'index': 0}]",,400.0,a for i,1
ahurahe,ahurahe,0,"[{'id': 'Y8.2b', 'index': 1}]",,400.0,,=
mazdā̊,mazdā̊,0,"[{'id': 'Y8.2b', 'index': 2}]",,400.0,,=
ahunahe,ahunahe,0,"[{'id': 'Y8.2b', 'index': 3}]",,400.0,,=
vairiiehe,vairiiehe,0,"[{'id': 'Y8.2b', 'index': 4}, {'id': 'Y8.2b', 'index': 5}]",,400.0,,=
aršuxδahe,aršuxδahe,0,"[{'id': 'Y8.2b', 'index': 6}]",,400.0,,=
vāxš,vāxš,0,"[{'id': 'Y8.2b', 'index': 7}]",,400.0,,=
dahmaiiā̊,daɱāiiā̊,2,"[{'id': 'Y8.2c', 'index': 0}]",,400.0,hmai for ɱāi,?
vaŋhuiiā̊,vaŋhuiiā̊,0,"[{'id': 'Y8.2c', 'index': 1}, {'id': 'Y8.2c', 'index': 2}]",,400.0,,=
āfritōiš,āfritōiš,0,"[{'id': 'Y8.2c', 'index': 3}]",,400.0,,=
uγrāi,uγrāi,0,"[{'id': 'Y8.2c', 'index': 4}]",,400.0,,=
dāmōiš,dāmōiš,0,"[{'id': 'Y8.2c', 'index': 5}]",,400.0,,=
upamanāi,upamanāi,0,"[{'id': 'Y8.2c', 'index': 6}]",,400.0,,=
haomaheca,haōmaheca,1,"[{'id': 'Y8.2c', 'index': 7}, {'id': 'Y8.2d', 'index': 0}]",,400.0,ao for aō,1
mą̇ϑraheca,mąϑraheca,1,"[{'id': 'Y8.2d', 'index': 1}]",,400.0,ą̇ for ą,1
aṣ̌aonaheca,aṣ̌aōnaēca,1,"[{'id': 'Y8.2d', 'index': 2}]",,400.0,"ao for aō, ahe for aē",?
zaraϑuštrahe,zaraϑuštrahe,0,"[{'id': 'Y8.2d', 'index': 4}]",,400.0,,=
aṣ̌aiianō,aṣ̌aiianō,0,"[{'id': 'Y8.2d', 'index': 5}]",,400.0,,=
paiti,paiti,0,"[{'id': 'Y8.2d', 'index': 6}]",,400.0,,=
jamiiāt̰,jamiiāt̰,0,"[{'id': 'Y8.2d', 'index': 7}, {'id': 'Y8.2d', 'index': 8}]",,400.0,,=
xᵛarata,xᵛarata,0,"[{'id': 'Y8.2d', 'index': 9}, {'id': 'Y8.3a', 'index': 0}]",,400.0,,=
narō,narō,0,"[{'id': 'Y8.3a', 'index': 1}]",,400.0,,=
aētəm,aētəm,0,"[{'id': 'Y8.3a', 'index': 2}]",,400.0,,=
miiazdəm,miiazdəm,0,"[{'id': 'Y8.3a', 'index': 3}, {'id': 'Y8.3a', 'index': 4}]",,400.0,,=
ẏōi,yōi,1,"[{'id': 'Y8.3a', 'index': 5}]",,400.0,ẏ for y,r-b
dəm,dim,1,"[{'id': 'Y8.3a', 'index': 6}]",,400.0,ə for i,1
haŋhāne,haŋhāna,2,"[{'id': 'Y8.3a', 'index': 7}]",,400.0,e for a,?
aṣ̌āca,aṣ̌āca,0,"[{'id': 'Y8.3a', 'index': 8}]",,400.0,,=
frə̄rətica,frə̄rətica,0,"[{'id': 'Y8.3a', 'index': 9}]",,400.0,,=
aməša,aməṣ̌a,1,"[{'id': 'Y8.4a', 'index': 0}]",,400.0,š for ṣ̌,r-b
spəṇta,spəṇtā̊,2,"[{'id': 'Y8.4a', 'index': 1}]",,400.0,a for ā̊,?
daēne,daēne,0,"[{'id': 'Y8.4a', 'index': 2}]",,400.0,,=
māzdaiiasne,māzdaiiasne,0,"[{'id': 'Y8.4a', 'index': 3}, {'id': 'Y8.4a', 'index': 4}]",,400.0,,=
vaŋhauuasca,vaŋhauuasca,0,"[{'id': 'Y8.4a', 'index': 5}]",,400.0,,=
vaŋhīšca,vaŋᵛhīšca,1,"[{'id': 'Y8.4a', 'index': 6}]",,400.0,ŋ for ŋᵛ,r-b
zaoϑrā̊sca,zaōϑrā̊sca,1,"[{'id': 'Y8.4a', 'index': 7}, {'id': 'Y8.4a', 'index': 8}]",,400.0,ao for aō,1
ẏō,yō,1,"[{'id': 'Y8.4a', 'index': 9}, {'id': 'Y8.4b', 'index': 0}]",,400.0,ẏ for y,r-b
aēšuua,aēšuua,0,"[{'id': 'Y8.4b', 'index': 1}]",,400.0,,=
mazdaiiasnaēšuua,mazdaiiasnaēšuua,0,"[{'id': 'Y8.4b', 'index': 2}, {'id': 'Y8.4b', 'index': 3}]",,400.0,,=
mazdaiiasnō,mazdaiiasnō,0,"[{'id': 'Y8.4b', 'index': 4}]",,400.0,,=
aojanō,aōjanō,1,"[{'id': 'Y8.4b', 'index': 5}]",,400.0,ao for aō,1
ašahe,aṣ̌ahe,1,"[{'id': 'Y8.4b', 'index': 6}]",,400.0,š for ṣ̌,r-b
rāϑma,rāϑma,0,"[{'id': 'Y8.4b', 'index': 7}]",,400.0,,=
jīštaiiamanō,jīštaiiamnō,1,"[{'id': 'Y8.4b', 'index': 8}]",,400.0,a inserted,?
ẏāϑβa,yāϑβa,1,"[{'id': 'Y8.4b', 'index': 9}, {'id': 'Y8.4c', 'index': 0}]",,400.0,ẏ for y,r-b
gaēϑā̊,gaēϑā̊,0,"[{'id': 'Y8.4c', 'index': 1}, {'id': 'Y8.4c', 'index': 2}]",,400.0,,=
ašahe,aṣ̌ahe,1,"[{'id': 'Y8.4c', 'index': 3}]",,400.0,š for ṣ̌,r-b
mərəγəṇte,mərəγəṇte,2,"[{'id': 'Y8.4c', 'index': 4}]",,400.0,,=
auui,auui,0,"[{'id': 'Y8.4c', 'index': 5}, {'id': 'Y8.4d', 'index': 0}]",,400.0,,=
tū,tū,0,"[{'id': 'Y8.4d', 'index': 1}]",,400.0,,=
dim,dim,0,"[{'id': 'Y8.4d', 'index': 2}]",,400.0,,=
disiiata,disiiata,0,"[{'id': 'Y8.4d', 'index': 3}]",,400.0,,=
yā̊,yā̊,0,"[{'id': 'Y8.4d', 'index': 4}]",,400.0,,=
apasca,apasca,0,"[{'id': 'Y8.4d', 'index': 5}]",,400.0,,=
uruuarā̊sca,uruuarā̊sca,0,"[{'id': 'Y8.4d', 'index': 6}, {'id': 'Y8.4d', 'index': 7}]",,400.0,,=
zaoϑrā̊sca,zaōϑrā̊sca,1,"[{'id': 'Y8.4d', 'index': 8}]",,400.0,ao for aō,1
ẏasca,yasca,1,"[{'id': 'Y8.4d', 'index': 9}, {'id': 'Y8.5a', 'index': 0}]",,400.0,ẏ for y,r-b
aētaēšą̇m,aētaēšąm,1,"[{'id': 'Y8.5a', 'index': 1}]",,400.0,ą̇ for ą,1
mazdaiiasnaną̇m,mazdaiiasnanąm,1,"[{'id': 'Y8.5a', 'index': 2}, {'id': 'Y8.5a', 'index': 3}]",,400.0,ą̇ for ą,1
pərənāiiuną̇m,pərənāiiunąm,1,"[{'id': 'Y8.5a', 'index': 4}]",,400.0,ą̇ for ą,1
aiβizūzuiianą̇m,aiβizūzuiianąm,1,"[{'id': 'Y8.5a', 'index': 5}]",,400.0,ą̇ for ą,1
imą̇,imąm,1,"[{'id': 'Y8.5a', 'index': 6}]",,400.0,ą̇ for ąm,?
vacō,vacō,0,"[{'id': 'Y8.5a', 'index': 7}]",,400.0,,=
nōit̰,nōit̰,0,"[{'id': 'Y8.5a', 'index': 8}]",,400.0,,=
vīsaite,vīsaite,0,"[{'id': 'Y8.5a', 'index': 9}]",,400.0,,=
framrūitē,framrūite,1,"[{'id': 'Y8.5a', 'index': 10}]",,400.0,ē for e,1
aētą̇m,aētąm,1,"[{'id': 'Y8.5a', 'index': 11}]",,400.0,ą̇ for ą,1
ā,ā,0,"[{'id': 'Y8.5a', 'index': 12}]",,400.0,,=
yātumanahe,yātumanahe,0,"[{'id': 'Y8.5a', 'index': 13}, {'id': 'Y8.5a', 'index': 14}]",,400.0,,=
jasaite,jasaiti,1,"[{'id': 'Y8.5a', 'index': 15}]",,400.0,e for i,1
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.5a', 'index': 16}, {'id': 'Y8.6AV', 'index': 0}]",,400.0,,=
vōhū,vohū,1,"[{'id': 'Y8.6AV', 'index': 1}]",,400.0,ō for o,1
vahištəm,vahištəm,0,"[{'id': 'Y8.6AV', 'index': 2}, {'id': 'Y8.6AV', 'index': 3}]",,400.0,,=
astī,astī,0,"[{'id': 'Y8.6AV', 'index': 4}]",,400.0,,=
vasasca,vasasca,0,"[{'id': 'Y8.6AV', 'index': 5}, {'id': 'Y8.8a', 'index': 0}]",,400.0,,=
tū,tū,0,"[{'id': 'Y8.8a', 'index': 1}]",,400.0,,=
ahuramazda,ahramazdā,0,"[{'id': 'Y8.8a', 'index': 2}]",,400.0,"u inserted, a for ā",?
uštāca,uštāca,0,"[{'id': 'Y8.8a', 'index': 3}]",,400.0,,=
xšaēša,xšaēša,0,"[{'id': 'Y8.8a', 'index': 4}]",,400.0,,=
hauuaną̇m,hauuanąm,1,"[{'id': 'Y8.8a', 'index': 5}, {'id': 'Y8.8a', 'index': 6}]",,400.0,ą̇ for ą,1
dāmaną̇m,dāmanąm,1,"[{'id': 'Y8.8a', 'index': 7}]",,400.0,ą̇ for ą,1
vasō,vasō,0,"[{'id': 'Y8.8a', 'index': 8}, {'id': 'Y8.8b', 'index': 0}, {'id': 'Y8.8b', 'index': 1}]",,400.0,,=
āpō,āpō,0,"[{'id': 'Y8.8b', 'index': 2}]",,400.0,,=
vasō,vasō,0,"[{'id': 'Y8.8b', 'index': 3}]",,400.0,,=
uruuarā̊,uruuarā̊,0,"[{'id': 'Y8.8b', 'index': 4}]",,400.0,,=
vasō,vasō,0,"[{'id': 'Y8.8b', 'index': 5}]",,400.0,,=
vīspa,vīspa,0,"[{'id': 'Y8.8b', 'index': 6}]",,400.0,,=
vōhū,vohū,1,"[{'id': 'Y8.8b', 'index': 7}]",,400.0,ō for o,1
vōhu,vohu,1,"[{'id': 'Y8.8b', 'index': 8}]",,400.0,ō for o,1
vōhū,vohū,1,"[{'id': 'Y8.8b', 'index': 9}]",,400.0,ō for o,1
vōhu,vohu,1,"[{'id': 'Y8.8b', 'index': 10}]",,400.0,ō for o,1
ašaciϑra,aṣ̌aciϑra,1,"[{'id': 'Y8.8b', 'index': 11}]",,400.0,š for ṣ̌,r-b
xšaiiamanəm,xšaiiamnəm,1,"[{'id': 'Y8.8b', 'index': 12}, {'id': 'Y8.8c', 'index': 0}]",,400.0,a inserted,?
aṣ̌auuanəm,aṣ̌auuanəm,0,"[{'id': 'Y8.8c', 'index': 1}]",,400.0,,=
dāiiata,dāiiata,0,"[{'id': 'Y8.8c', 'index': 2}]",,400.0,,=
axšaiiamnəm,axšaiiamnəm,0,"[{'id': 'Y8.8c', 'index': 3}, {'id': 'Y8.8c', 'index': 4}]",,400.0,,=
druuaṇtəm,druuaṇtəm,0,"[{'id': 'Y8.8c', 'index': 5}]",,400.0,,=
vasōxšaϑrō,vasōxšaϑrō,0,"[{'id': 'Y8.8c', 'index': 6}, {'id': 'Y8.9a', 'index': 0}]",,400.0,,=
hiiāt̰,hiiāt̰,0,"[{'id': 'Y8.9a', 'index': 1}, {'id': 'Y8.9a', 'index': 2}]",,400.0,,=
aṣ̌auua,aṣ̌auua,0,"[{'id': 'Y8.9a', 'index': 3}]",,400.0,,=
auuasōxšaϑrō,auuasōxšaϑrō,0,"[{'id': 'Y8.9a', 'index': 4}]",,400.0,,=
hiiāt̰,hiiāt̰,0,"[{'id': 'Y8.9a', 'index': 5}]",,400.0,,=
druuā̊,druuā̊,0,"[{'id': 'Y8.9a', 'index': 6}, {'id': 'Y8.9a', 'index': 7}]",,400.0,,=
gatō,gatō,0,"[{'id': 'Y8.9a', 'index': 8}, {'id': 'Y8.9b', 'index': 0}]",,400.0,,=
hamistō,hamistō,0,"[{'id': 'Y8.9b', 'index': 1}]",,400.0,,=
nižbərətō,nižbərətō,0,"[{'id': 'Y8.9b', 'index': 2}]",,400.0,,=
haca,haca,0,"[{'id': 'Y8.9b', 'index': 3}]",,400.0,,=
spəṇtahe,spəṇtahe,0,"[{'id': 'Y8.9b', 'index': 4}]",,400.0,,=
mainiiə̄uš,maińiiə̄uš,0,"[{'id': 'Y8.9b', 'index': 5}]",,400.0,n for ń,1
dāmabiiō,dāmabiiō,0,"[{'id': 'Y8.9b', 'index': 6}]",,400.0,,=
varatō,varatō,0,"[{'id': 'Y8.9b', 'index': 7}, {'id': 'Y8.9b', 'index': 8}]",,400.0,,=
auuasōxšaϑrō,auuasōxšaϑrō,0,"[{'id': 'Y8.9b', 'index': 9}]",,400.0,,=
haxšiia,haxšaiia,1,"[{'id': 'Y8.9b', 'index': 10}, {'id': 'Y8.10a', 'index': 0}]",,400.0,aii for ii,1
azəmca,azəmcit̰,1,"[{'id': 'Y8.10a', 'index': 1}]",,400.0,a for it̰,?
ẏō,yō,1,"[{'id': 'Y8.10a', 'index': 2}]",,400.0,ẏ for y,r-b
zaraϑuštrō,zaraϑuštrō,0,"[{'id': 'Y8.10a', 'index': 3}]",,400.0,,=
fratəmą̇,fratəmą,1,"[{'id': 'Y8.10a', 'index': 4}]",,400.0,ą̇ for ą,1
nmānaną̇mca,nmānanąmca,1,"[{'id': 'Y8.10a', 'index': 5}]",,400.0,ą̇ for ą,1
vīsą̇m,vīsąm,1,"[{'id': 'Y8.10a', 'index': 6}, {'id': 'Y8.10a', 'index': 7}]",,400.0,ą̇ for ą,1
vīsą̇mca,vīsąmca,1,"[{'id': 'Y8.10a', 'index': 8}, {'id': 'Y8.10a', 'index': 9}]",,400.0,ą̇ for ą,1
vīsą̇m,vīsąm,1,"[{'id': 'Y8.10a', 'index': 10}]",,400.0,ą̇ for ą,1
vīsą̇mca,vīsąmca,1,"[{'id': 'Y8.10a', 'index': 11}]",,400.0,ą̇ for ą,1
zaṇtuną̇mca,zaṇtunąmca,3,"[{'id': 'Y8.10a', 'index': 12}]",,400.0,ą̇ for ą,1
daxᵛiiuną̇mca,dax́iiunąmca,3,"[{'id': 'Y8.10a', 'index': 14}]",,400.0,"xᵛ for x́, ą̇ for ą",2
aŋ́hā̊,aŋ́hā̊,0,"[{'id': 'Y8.10a', 'index': 15}, {'id': 'Y8.10b', 'index': 0}, {'id': 'Y8.10b', 'index': 1}]",,400.0,,=
daēnaiiā̊,daēnaiiā̊,0,"[{'id': 'Y8.10b', 'index': 2}]",,400.0,,=
anumataiiaēca,anumataiiaēca,0,"[{'id': 'Y8.10b', 'index': 3}]",,400.0,,=
anuxtaiiaēca,anuuxtaiiaēca,1,"[{'id': 'Y8.10b', 'index': 4}, {'id': 'Y8.10b', 'index': 5}]",,400.0,u for uu,1
anuvarštaiiaēca,anuvarštaiiaēca,0,"[{'id': 'Y8.10b', 'index': 6}]",,400.0,,=
yā,yā,0,"[{'id': 'Y8.10b', 'index': 7}]",,400.0,,=
āhuiriš,āhūiriš,1,"[{'id': 'Y8.10b', 'index': 8}]",,400.0,u for ū,1
zaraϑuštriš,zaraϑuštriš,0,"[{'id': 'Y8.10b', 'index': 9}, {'id': 'Y8.10b', 'index': 10}]",,400.0,,=
rauuasca,rauuasca,0,"[{'id': 'Y8.11a', 'index': 0}]",,400.0,,=
xᵛāϑrəmca,xᵛāϑrəmca,0,"[{'id': 'Y8.11a', 'index': 1}, {'id': 'Y8.11a', 'index': 2}]",,400.0,,=
āfrīnāmi,āfrīnāmi,0,"[{'id': 'Y8.11a', 'index': 3}]",,400.0,,=
vīspaiiā̊,vīspaiiā̊,0,"[{'id': 'Y8.11a', 'index': 4}]",,400.0,,=
aṣ̌aonō,aṣ̌aōnō,1,"[{'id': 'Y8.11a', 'index': 5}]",,400.0,ao for aō,1
stōiš,stōiš,0,"[{'id': 'Y8.11a', 'index': 6}]",,400.0,,=
ą̇zasca,ązasca,1,"[{'id': 'Y8.11a', 'index': 7}, {'id': 'Y8.11b', 'index': 0}]",,400.0,ą̇ for ą,1
dāužāϑrəmca,dužāϑrəmca,1,"[{'id': 'Y8.11b', 'index': 1}]",,400.0,āu for u,?
dužāϑrəmca,dužāϑrəmca,0,"[{'id': 'Y8.11b', 'index': 2}]",,400.0,,=
dāužāϑrəmca,dužāϑrəmca,1,"[{'id': 'Y8.11b', 'index': 3}]",,400.0,āu for u,?
dužāϑrəmca,dužāϑrəmca,0,"[{'id': 'Y8.11b', 'index': 4}]",,400.0,,=
āfrīnāmi,āfrīnāmi,0,"[{'id': 'Y8.11b', 'index': 5}, {'id': 'Y8.11b', 'index': 6}]",,400.0,,=
vīspaiiā̊,vīspaiiā̊,0,"[{'id': 'Y8.11b', 'index': 7}]",,400.0,,=
druuatō,druuatō,0,"[{'id': 'Y8.11b', 'index': 8}]",,400.0,,=
stōiš,stōiš,0,"[{'id': 'Y8.11b', 'index': 9}]",,400.0,,=
aṣ̌əm,aṣ̌əm,0,"[{'id': 'Y8.11b', 'index': 10}, {'id': 'Y8.12AV', 'index': 0}]",,400.0,,=
vōhū,vohū,1,"[{'id': 'Y8.12AV', 'index': 1}]",,400.0,ō for o,1
vahištəm,vahištəm,0,"[{'id': 'Y8.12AV', 'index': 2}]",,400.0,,=
astī,astī,0,"[{'id': 'Y8.12AV', 'index': 3}]",,400.0,,=
haomahe,haōmahe,1,"[{'id': 'Y8.12AV', 'index': 4}, {'id': 'Y8.13a', 'index': 0}]",,400.0,ao for aō,1
aṣ̌auuazaŋhō,aṣ̌auuazaŋhō,0,"[{'id': 'Y8.13a', 'index': 1}]",,400.0,,=
xšnaoϑra,xšnaōϑra,1,"[{'id': 'Y8.13a', 'index': 2}]",,400.0,ao for aō,1
ẏaϑā,yaϑā,1,"[{'id': 'Y8.13a', 'index': 3}, {'id': 'Y9.0WazGr', 'index': 0}]",,400.0,ẏ for y,r-b
ahū,ahū,0,"[{'id': 'Y9.0WazGr', 'index': 1}]",,400.0,,=
vairiiō,vairiiō,0,"[{'id': 'Y9.0WazGr', 'index': 2}]",,400.0,,=
zaotā,zaōtā,1,"[{'id': 'Y9.0WazGr', 'index': 3}]",,400.0,ao for aō,1
frāmē,frāmē,0,"[{'id': 'Y9.0WazGr', 'index': 4}]",,400.0,,=
mrūtē,mrūtē,0,"[{'id': 'Y9.0WazGr', 'index': 5}, {'id': 'Y9.0WazGr', 'index': 6}]",,400.0,,=
yaϑā,yaϑā,0,"[{'id': 'Y9.0WazGr', 'index': 7}, {'id': 'Y9.0WazGrM', 'index': 0}]",,400.0,,=
